# stan_version_major = 2
# stan_version_minor = 7
# stan_version_patch = 0
# model = gmm_diag_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = training.data.R
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = output_nuts.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta.1,theta.2,theta.3,mu.1.1,mu.2.1,mu.3.1,mu.1.2,mu.2.2,mu.3.2,sigma.1.1,sigma.2.1,sigma.3.1,sigma.1.2,sigma.2.2,sigma.3.2
-50105.6,0.920387,0.565728,3,7,0,0.338043,0.335024,0.326933,-7.43407,-3.72393,16.7868,4.48633,-16.1695,19.6814,9.65408,14.5929,12.0981,4.61852,12.2817,13.197
-50106.2,0.916688,0.565728,3,7,0,0.337531,0.335761,0.326708,-7.84778,-2.41331,16.7392,4.50632,-16.062,18.8268,9.47154,14.7054,13.0578,4.79146,12.2896,12.8331
-50110.2,0.842302,0.565728,3,7,0,0.33377,0.336113,0.330117,-7.9852,-3.55568,15.7894,4.30013,-16.5214,16.1368,9.37728,14.5971,13.3058,4.90248,12.7244,14.0622
-50113.8,0.891966,0.565728,3,7,0,0.338138,0.32799,0.333873,-7.46309,-3.53822,14.5949,4.28589,-16.0467,19.6031,9.33751,15.1349,12.7173,4.37203,12.1473,12.8998
-50106.9,0.96537,0.565728,3,7,0,0.33626,0.336717,0.327023,-7.05499,-2.77457,15.6115,4.41923,-17.218,18.6215,9.74073,14.752,13.7681,4.66561,12.0573,13.2688
-50106.9,0.58887,0.565728,3,7,0,0.33626,0.336717,0.327023,-7.05499,-2.77457,15.6115,4.41923,-17.218,18.6215,9.74073,14.752,13.7681,4.66561,12.0573,13.2688
-50105.8,0.901045,0.565728,3,7,0,0.334903,0.338117,0.32698,-7.6149,-3.46757,14.752,4.11135,-16.1177,17.6422,9.31794,14.733,12.7204,4.49886,12.2181,13.2291
-50108.4,0.826459,0.565728,2,3,0,0.334829,0.336905,0.328265,-7.29608,-4.13285,15.4448,4.14216,-16.1759,18.4382,8.74372,14.6549,12.6886,4.48615,11.9816,13.358
-50112,0.663009,0.565728,2,3,0,0.335076,0.334643,0.330281,-7.56185,-3.88008,15.7742,4.49372,-15.4986,17.7796,8.81394,14.8964,12.5857,4.44204,11.5252,13.1315
-50111.7,0.986737,0.565728,3,7,0,0.336879,0.335997,0.327124,-7.06827,-2.68197,15.911,4.30089,-17.7786,17.4281,10.3263,14.1387,12.6762,5.03668,12.4683,13.6232
-50111.6,0.717815,0.565728,2,3,0,0.332596,0.335546,0.331858,-6.91781,-2.75785,17.1396,3.87713,-16.5987,19.2639,9.59404,14.9571,12.7812,4.91255,12.0585,13.5826
-50111.3,0.908266,0.565728,3,7,0,0.336458,0.336003,0.327539,-6.69031,-3.84271,14.6529,4.61985,-16.2463,18.9597,9.79204,14.4259,13.0968,4.22943,12.4896,12.563
-50109.8,1,0.565728,3,7,0,0.335104,0.336712,0.328184,-8.01649,-3.17124,17.1487,4.26253,-15.7192,18.0587,8.86228,14.7603,12.1435,4.6437,12.4581,14.2171
-50116.6,0.652237,0.565728,2,3,0,0.331793,0.33991,0.328297,-8.18261,-4.08854,15.0521,4.52356,-15.6937,17.3367,9.52232,13.8492,11.6905,4.75428,13.0297,13.6496
-50113.7,1,0.565728,2,3,0,0.334174,0.338217,0.327609,-8.13473,-3.78778,15.4512,4.58417,-15.412,16.5673,9.29227,14.3263,11.7796,4.74236,13.0627,13.2011
-50113.3,1,0.565728,3,7,0,0.333083,0.339498,0.327419,-8.19128,-4.06202,15.7907,4.56564,-15.1474,16.8717,9.12856,14.0348,11.8768,4.71705,12.9055,13.2248
-50111.8,0.929825,0.565728,2,3,0,0.330288,0.340679,0.329034,-8.6421,-3.04082,16.7429,4.54436,-15.4812,18.3659,9.07913,14.1716,12.26,4.69434,12.5514,14.1709
-50109.4,0.837602,0.565728,3,7,0,0.335401,0.33032,0.33428,-7.26156,-2.97188,16.0414,4.45178,-16.2729,18.4885,9.56463,14.6692,12.2852,4.67555,12.6184,12.7425
-50110.7,0.956265,0.565728,3,7,0,0.335343,0.343815,0.320841,-7.3068,-3.02483,16.0754,4.15027,-17.1617,18.4949,9.4768,14.5581,13.036,4.85008,11.8101,13.2895
-50108.1,0.907571,0.565728,3,7,0,0.341497,0.332106,0.326397,-7.87975,-3.30787,15.9711,4.80808,-17.2883,17.8446,9.69244,14.6964,12.1873,4.71662,11.7331,13.5555
-50108.7,0.921606,0.565728,3,7,0,0.331226,0.337139,0.331635,-8.03512,-2.44823,16.536,4.32922,-16.3056,19.0884,9.31641,14.0858,12.6477,4.91062,12.4975,13.3411
-50107.4,0.968798,0.565728,3,7,0,0.339483,0.333606,0.326911,-6.99413,-4.01657,16.4165,4.59029,-15.8293,18.3551,9.47231,14.9662,12.5434,4.44254,12.0767,13.3388
-50109.7,0.594603,0.565728,3,7,0,0.331915,0.336665,0.33142,-7.84093,-3.48338,16.2146,4.53032,-16.4302,17.8857,9.14997,13.8044,12.4503,4.72623,12.8537,14.0351
-50107.9,1,0.565728,2,3,0,0.333281,0.335902,0.330817,-8.27947,-3.47994,15.9387,4.6255,-16.6521,18.0998,9.30378,14.0111,12.3809,4.64962,12.7386,13.9002
-50108.4,0.787425,0.565728,3,7,0,0.333849,0.338778,0.327374,-7.6194,-2.24267,15.1485,4.20697,-16.0421,18.8142,9.55971,14.871,13.3394,4.54551,11.7609,12.5977
-50106.9,1,0.565728,2,3,0,0.333911,0.336889,0.3292,-7.5499,-2.95761,14.571,4.38613,-17.325,18.4679,9.34789,14.8871,13.3625,4.31861,12.2694,13.2069
-50106.9,0.854898,0.565728,3,7,0,0.333911,0.336889,0.3292,-7.5499,-2.95761,14.571,4.38613,-17.325,18.4679,9.34789,14.8871,13.3625,4.31861,12.2694,13.2069
-50109.4,0.76751,0.565728,3,7,0,0.334385,0.335448,0.330167,-7.48739,-3.63979,14.9553,4.41603,-15.6476,17.7491,9.89304,14.6934,12.8425,4.3845,11.8949,14.0044
-50107.2,0.970295,0.565728,3,7,0,0.332706,0.33414,0.333155,-7.37756,-4.13772,16.8708,4.30486,-16.4211,18.9485,9.26839,14.7182,12.7496,4.68116,12.3764,13.3842
-50106.2,1,0.565728,3,7,0,0.336647,0.337329,0.326023,-7.3511,-2.37393,14.6959,4.48912,-16.3902,18.3064,9.49678,14.7914,12.9084,4.42652,12.0578,13.0292
-50108.4,0.747351,0.565728,3,7,0,0.336291,0.337025,0.326684,-6.77973,-3.93461,17.2526,4.20811,-16.1069,20.1463,9.45578,15.0676,12.9175,4.59482,12.2528,12.4933
-50108.5,0.865818,0.565728,3,7,0,0.340204,0.334063,0.325733,-8.0868,-1.95495,16.3413,4.24242,-16.4093,18.9878,9.82211,14.5522,12.6461,4.92549,12.3479,13.5433
-50108.8,0.942185,0.565728,3,7,0,0.338488,0.335632,0.32588,-7.90726,-1.70244,16.839,4.35355,-16.5411,19.0331,9.65282,14.5766,12.379,4.86057,12.4202,13.7855
-50109.9,0.930611,0.565728,3,7,0,0.33357,0.337849,0.328581,-7.25319,-2.82796,16.7434,4.13713,-16.4019,18.126,9.67837,14.9214,11.7024,4.84815,12.3634,13.2539
-50110.1,0.915908,0.565728,3,7,0,0.340722,0.334639,0.324639,-7.32368,-3.20579,16.3217,4.76683,-16.706,18.7094,9.4774,14.0704,13.1081,4.84079,11.5124,13.4835
-50113.5,0.893597,0.565728,3,7,0,0.334139,0.337736,0.328125,-7.01197,-2.24247,15.9171,4.05965,-16.8553,20.4302,9.92059,15.7065,12.8405,4.61448,12.2274,12.1421
-50113.3,0.979378,0.565728,3,7,0,0.333241,0.336621,0.330138,-8.80707,-2.92301,16.0725,4.77626,-16.2902,16.7428,9.03126,13.6725,12.299,4.88611,12.0653,14.3808
-50113.2,0.999358,0.565728,3,7,0,0.33826,0.335782,0.325957,-5.96504,-3.65948,15.2042,4.04235,-16.4524,20.7968,9.6682,15.317,13.3077,4.72214,12.0857,12.4153
-50108.2,0.931605,0.565728,3,7,0,0.33709,0.337358,0.325552,-8.31506,-2.79903,16.8839,4.56292,-15.7952,18.1817,9.23799,14.2665,12.2847,4.41782,12.6867,13.5156
-50108.1,0.824798,0.565728,3,7,0,0.333702,0.33442,0.331878,-6.93592,-3.84896,15.2519,4.55141,-17.5064,18.224,9.48443,14.7686,12.5894,4.85411,11.9468,14.0228
-50108.4,0.905584,0.565728,3,7,0,0.336786,0.335364,0.32785,-8.33938,-2.9286,15.8297,4.47279,-15.6659,16.4576,9.11696,14.2713,12.5435,4.47954,12.2687,13.4377
-50108.9,0.976429,0.565728,3,7,0,0.333644,0.33628,0.330076,-7.29612,-4.35501,15.1018,4.55218,-17.8352,18.277,9.37363,15.1321,12.9308,4.67656,11.9129,13.7741
-50106,0.964643,0.565728,3,7,0,0.340703,0.333176,0.326122,-7.69547,-2.58148,15.8836,4.17124,-16.5496,18.2548,9.58527,14.4273,12.6391,4.61955,11.987,13.2236
-50108.3,0.794556,0.565728,3,7,0,0.331143,0.338565,0.330292,-7.46843,-4.11955,16.392,4.78976,-16.4739,18.4371,9.62264,14.8818,12.6675,4.81567,12.3513,13.037
-50109.2,0.97753,0.565728,3,7,0,0.339135,0.331796,0.329069,-7.19556,-2.31184,15.6864,3.90057,-16.4934,18.5338,9.46109,14.4603,12.6531,4.59204,12.2581,13.5966
-50107.6,1,0.565728,3,7,0,0.338499,0.33605,0.325451,-7.00513,-3.37272,16.799,4.17913,-16.468,18.1061,9.6764,14.9714,12.1678,4.77126,12.5803,13.4573
-50109.1,0.987788,0.565728,3,7,0,0.34014,0.334957,0.324903,-6.61558,-3.44568,17.024,4.17545,-16.4453,18.6562,9.71265,14.8314,12.0389,4.64768,12.5592,13.3497
-50106.7,0.676197,0.565728,3,7,0,0.334787,0.341707,0.323506,-7.31024,-3.41247,16.383,4.51757,-16.2809,19.5959,9.59571,14.2344,12.7257,4.79239,12.1521,13.0234
-50106.5,0.912489,0.565728,3,7,0,0.337028,0.338122,0.32485,-7.48772,-2.91583,16.211,4.29488,-16.269,19.325,9.81491,14.7002,12.3065,4.77599,11.8691,13.5933
-50107.5,0.934988,0.565728,3,7,0,0.334042,0.334524,0.331434,-7.56676,-3.06866,14.9998,4.48195,-16.7342,18.2929,9.26309,14.3053,13.4102,4.49443,12.5693,12.8615
-50113,0.727314,0.565728,3,7,0,0.335126,0.339428,0.325446,-6.40289,-3.81195,15.648,4.29142,-16.5781,18.2365,10.2151,14.5973,13.6123,4.93531,12.0348,13.7531
-50109.8,0.985111,0.565728,3,7,0,0.339777,0.332841,0.327381,-7.10917,-4.05183,15.3745,4.18479,-17.6667,19.3006,9.48142,15.0373,12.7009,4.57713,12.3147,12.8478
-50106.7,1,0.565728,2,3,0,0.338642,0.333145,0.328213,-7.24168,-4.06556,14.9354,4.24058,-16.4705,17.7775,9.77446,14.9142,12.8594,4.55389,12.1966,13.2689
-50106.7,0.700028,0.565728,2,3,0,0.338642,0.333145,0.328213,-7.24168,-4.06556,14.9354,4.24058,-16.4705,17.7775,9.77446,14.9142,12.8594,4.55389,12.1966,13.2689
-50106.6,0.856443,0.565728,3,7,0,0.33898,0.335096,0.325924,-7.41576,-4.40386,15.6333,4.37091,-17.19,18.6497,9.71304,14.8744,12.9072,4.65789,12.1044,13.3242
-50106.3,0.976009,0.565728,3,7,0,0.33279,0.336383,0.330827,-7.83114,-2.49751,15.5351,4.72525,-16.7521,18.4152,9.51212,14.402,13.2179,4.55249,12.2879,13.4716
-50106,0.797882,0.565728,3,7,0,0.33421,0.337658,0.328132,-7.67253,-3.06739,16.3774,4.08295,-16.9362,18.2534,9.43631,14.4617,12.4263,4.86497,12.3127,13.7991
-50106,0.622816,0.565728,3,7,0,0.33421,0.337658,0.328132,-7.67253,-3.06739,16.3774,4.08295,-16.9362,18.2534,9.43631,14.4617,12.4263,4.86497,12.3127,13.7991
-50108.5,0.678488,0.565728,2,3,0,0.333475,0.335642,0.330882,-6.56114,-3.82678,15.7627,4.51995,-15.4953,17.8829,9.45458,14.2513,12.6696,4.50309,12.2131,13.7392
-50112.2,0.983052,0.565728,3,7,0,0.338576,0.33797,0.323454,-7.62877,-2.1403,16.2253,4.12656,-17.1399,20.1578,9.95516,15.0668,13.1534,4.7068,12.212,11.9583
-50115.1,0.864852,0.565728,3,7,0,0.339255,0.335592,0.325153,-7.86492,-1.913,15.39,3.75911,-17.5289,19.3332,9.68833,14.5485,12.3668,5.00181,11.7031,12.2352
-50112.2,0.996542,0.565728,3,7,0,0.341518,0.333508,0.324974,-8.24969,-2.72395,15.9677,4.12706,-16.8425,19.0113,10.4022,14.3786,12.4272,4.98904,12.1102,12.6613
-50107.1,0.949829,0.565728,3,7,0,0.331546,0.336827,0.331627,-8.34393,-2.62865,16.0324,4.81186,-16.2789,17.8025,9.20304,14.632,12.2015,4.65108,12.2875,13.7912
-50107.8,0.961054,0.565728,3,7,0,0.33937,0.336694,0.323936,-7.07961,-3.54049,15.6475,4.04082,-17.2292,18.6628,9.84772,14.6758,12.9738,4.43068,11.9471,13.4901
-50108.8,0.607366,0.565728,3,7,0,0.334109,0.340746,0.325145,-6.8285,-3.50545,14.3531,4.26131,-17.4574,18.6741,9.7588,14.8366,12.9931,4.57491,11.8669,13.3118
-50108.5,0.910899,0.565728,3,7,0,0.33656,0.334221,0.329218,-8.75168,-2.82034,15.5269,4.49718,-16.5271,17.6608,9.2161,15.0254,12.7259,4.68577,12.0815,12.9578
-50109.1,0.876876,0.565728,3,7,0,0.331679,0.339064,0.329257,-6.98251,-3.21874,16.5058,4.93341,-17.074,18.0876,9.22228,14.4686,12.5871,4.87913,12.178,13.8246
-50111.1,0.837899,0.565728,3,7,0,0.339156,0.33071,0.330134,-8.5656,-3.75562,15.1289,4.20642,-16.2007,16.8177,9.23114,14.855,12.6402,4.422,12.0385,13.2527
-50108.8,1,0.565728,3,7,0,0.331948,0.340123,0.327929,-6.80645,-3.43383,16.928,4.83594,-16.337,18.475,9.47609,14.5165,12.3708,4.91518,12.3058,13.9226
-50106.1,0.872788,0.565728,2,3,0,0.333173,0.339597,0.327229,-7.16501,-3.57148,16.833,4.60271,-16.1364,18.7176,9.19568,14.6595,12.3061,4.86255,12.0602,13.5841
-50109,0.547168,0.565728,3,7,0,0.336861,0.332924,0.330215,-7.19475,-2.809,16.6223,4.45891,-16.1953,20.3038,9.57784,15.0156,12.497,4.42227,12.5561,12.288
-50109.7,0.905077,0.565728,3,7,0,0.342372,0.332896,0.324732,-7.69404,-2.331,16.2956,4.24347,-16.3528,19.5395,9.76442,14.4851,12.8111,5.1072,12.4265,13.1587
-50109.9,0.708895,0.565728,3,7,0,0.331361,0.338138,0.3305,-7.29844,-4.3939,16.3528,4.72895,-16.3553,18.7337,9.73649,14.7652,12.1707,4.53115,11.775,13.6881
-50107.5,1,0.565728,3,7,0,0.330065,0.337704,0.332231,-7.07113,-3.17248,15.8746,4.31331,-16.5607,17.4171,9.33222,14.4199,12.7305,4.6651,12.6501,13.3343
-50108.2,0.887792,0.565728,3,7,0,0.332332,0.335685,0.331983,-6.92476,-3.56804,16.635,4.37439,-16.6316,17.3277,9.46752,14.6794,12.7546,4.53261,12.6817,13.1673
-50107,0.937622,0.565728,2,3,0,0.334597,0.335616,0.329787,-7.21647,-3.71401,16.6289,4.78613,-15.6767,18.0043,9.44067,14.7799,12.4742,4.34485,12.593,13.3615
-50107.1,0.745282,0.565728,3,7,0,0.337872,0.330708,0.331419,-7.21022,-2.97464,15.8262,4.10356,-16.9822,18.7745,9.4768,14.5105,12.7757,4.94652,12.0941,13.4676
-50106.4,0.973496,0.565728,3,7,0,0.332188,0.338706,0.329105,-7.7326,-3.24843,15.8121,4.43247,-15.817,18.8982,8.86014,14.3289,12.4185,4.52427,12.3013,13.1278
-50105.3,0.958387,0.565728,3,7,0,0.337665,0.335541,0.326794,-7.64916,-2.92568,16.4051,4.51594,-16.7776,18.1998,9.90846,14.7766,12.8739,4.71245,12.3612,13.2857
-50106.1,0.814128,0.565728,3,7,0,0.331911,0.337926,0.330163,-7.60969,-4.07177,14.7236,4.44326,-16.0346,18.2126,9.47828,14.683,12.8608,4.51242,12.0533,13.4201
-50105.5,0.932752,0.565728,3,7,0,0.338559,0.334042,0.327399,-7.81079,-3.24325,15.5599,4.52112,-16.8327,18.3815,9.21021,14.4805,12.8192,4.77394,12.1999,14.025
-50105.5,0.704358,0.565728,2,3,0,0.338559,0.334042,0.327399,-7.81079,-3.24325,15.5599,4.52112,-16.8327,18.3815,9.21021,14.4805,12.8192,4.77394,12.1999,14.025
-50105,0.969331,0.565728,3,7,0,0.335451,0.336573,0.327976,-7.91206,-3.06923,16.2824,4.44518,-16.5561,16.9839,9.14135,14.7623,12.4904,4.67542,12.0851,13.3607
-50106.7,0.61672,0.565728,2,3,0,0.33529,0.336276,0.328434,-8.10894,-3.92928,15.306,4.73232,-17.3897,16.7755,9.17763,14.4713,12.4106,4.43809,12.14,13.5085
-50109.6,0.839139,0.565728,3,7,0,0.334079,0.338938,0.326983,-7.77985,-2.92252,14.4237,4.08361,-15.8556,18.6741,9.5305,14.4657,13.7914,4.70215,12.1096,13.3148
-50110.8,0.973768,0.565728,3,7,0,0.334776,0.339047,0.326177,-7.26367,-3.14443,15.3301,3.9698,-16.7163,18.4938,9.5308,14.3331,13.6754,4.94166,12.676,13.1479
-50108.9,0.795281,0.565728,3,7,0,0.338806,0.33161,0.329584,-7.66061,-3.12729,15.8204,4.91263,-17.0617,17.9264,9.63839,14.8554,13.1642,4.55983,11.9716,13.8729
-50106.9,1,0.565728,3,7,0,0.336217,0.332168,0.331615,-7.24939,-2.86642,15.2055,4.50675,-17.0624,18.119,9.81713,14.1619,12.9372,4.63966,11.586,13.1517
-50108.9,0.866832,0.565728,2,3,0,0.330697,0.335689,0.333614,-7.66116,-2.93598,16.1041,4.36457,-17.7176,19.0883,9.75376,14.3952,12.9386,4.61885,11.5425,13.2723
-50108.2,0.995781,0.565728,3,7,0,0.340742,0.33757,0.321687,-7.1696,-3.02832,16.2393,4.46632,-16.108,18.8254,9.7469,14.3271,12.495,4.94321,12.5051,13.0804
-50108.2,0.710006,0.565728,3,7,0,0.340742,0.33757,0.321687,-7.1696,-3.02832,16.2393,4.46632,-16.108,18.8254,9.7469,14.3271,12.495,4.94321,12.5051,13.0804
-50112,0.905546,0.565728,3,7,0,0.3282,0.335238,0.336562,-7.46883,-3.29317,14.73,4.6516,-17.256,16.3112,9.18428,14.8283,13.2536,4.32248,12.1322,13.6729
-50109.1,0.977931,0.565728,3,7,0,0.339803,0.335897,0.3243,-8.37354,-3.75528,16.3047,4.48781,-16.0812,17.8273,8.92536,14.3446,12.0295,4.75581,12.5772,13.7739
-50108.3,0.998028,0.565728,3,7,0,0.337095,0.337374,0.325531,-8.29678,-3.3545,16.2462,4.79563,-15.6049,17.6922,9.37265,14.9911,12.2429,4.75109,12.4168,13.8342
-50110.2,0.881856,0.565728,3,7,0,0.337873,0.335752,0.326375,-7.40485,-3.24258,15.8528,4.66891,-16.0391,18.4256,8.67368,14.176,13.1098,4.3643,12.7925,13.5125
-50116.2,0.621085,0.565728,2,3,0,0.335057,0.337722,0.327222,-7.54696,-3.55132,17.2748,4.76216,-14.4219,18.1966,9.66233,15.2554,12.4797,4.32639,12.3695,13.8446
-50113.9,1,0.565728,3,7,0,0.33605,0.337229,0.326722,-7.62003,-4.1926,15.3106,4.50253,-17.3745,17.1279,8.49416,14.5613,12.0765,4.8298,12.8455,13.6909
-50112.2,1,0.565728,3,7,0,0.332365,0.339418,0.328218,-7.59843,-3.41758,16.2797,4.61258,-15.004,18.2667,9.78721,14.7316,13.0419,4.26347,12.1,13.9264
-50108.7,0.924376,0.565728,3,7,0,0.335391,0.336163,0.328446,-7.09481,-2.23938,15.392,4.19122,-17.5873,18.3999,9.16807,14.3655,13.2691,4.65736,11.9466,13.5878
-50107.6,0.945498,0.565728,3,7,0,0.336918,0.334915,0.328167,-8.1194,-4.41813,15.9078,4.61911,-16.2506,17.9593,9.59165,14.5701,12.2584,4.80211,11.8904,13.7013
-50106.4,0.94477,0.565728,3,7,0,0.338323,0.334067,0.32761,-7.34852,-2.87191,16.7613,4.64207,-16.2123,18.4742,9.34593,14.5871,12.9981,4.89008,12.5284,13.499
-50105.8,1,0.565728,2,3,0,0.336979,0.334575,0.328446,-7.26399,-2.82242,16.657,4.68434,-16.0361,18.3406,9.55553,14.6278,12.9331,4.77499,12.492,13.6402
-50108,0.733971,0.565728,3,7,0,0.334306,0.335415,0.33028,-7.25703,-4.48104,15.2651,4.11476,-17.1686,17.6211,9.33631,14.6315,12.5429,4.43158,11.8434,13.1391
-50108.5,0.883307,0.565728,2,3,0,0.334235,0.335227,0.330539,-7.23919,-4.40546,14.8176,4.5149,-17.2559,18.3704,9.1962,14.7006,12.6006,4.36164,11.9188,13.0738
-50110.9,0.913179,0.565728,3,7,0,0.339603,0.331369,0.329029,-7.05943,-3.40257,15.8411,3.90218,-16.2045,17.696,9.426,14.8401,13.4295,4.31483,12.3904,13.3686
-50107.3,0.900794,0.565728,3,7,0,0.332908,0.340272,0.32682,-7.73896,-3.20153,15.3611,4.946,-15.6954,18.2976,9.12044,14.6059,12.518,4.56884,12.5183,13.2472
-50108.9,0.877981,0.565728,3,7,0,0.337858,0.333336,0.328806,-7.51596,-3.13205,16.9025,3.93361,-17.3409,18.8838,9.7927,14.4903,12.9,4.7542,11.6711,13.6819
-50109.6,0.946147,0.565728,3,7,0,0.335038,0.338509,0.326453,-8.00377,-2.57032,15.5905,4.89228,-16.3258,18.8043,9.55381,14.1985,12.1264,4.86451,12.4027,12.8392
-50110,0.572993,0.565728,3,7,0,0.336809,0.334102,0.329089,-7.7904,-4.0435,17.4311,4.71976,-16.8876,17.1726,9.12407,14.7582,12.3614,4.63699,12.1604,14.5739
-50108.5,0.964277,0.565728,3,7,0,0.336027,0.334353,0.32962,-7.30863,-3.04317,14.354,4.02023,-17.0255,19.1631,10.0266,14.2282,13.2092,4.76167,11.7413,12.7996
-50109.3,0.559539,0.565728,3,7,0,0.334588,0.338025,0.327387,-8.24912,-3.22645,16.337,4.88873,-16.7793,16.7336,8.96771,14.7619,12.9476,4.54266,12.269,14.3238
-50108.3,0.726014,0.565728,3,7,0,0.334524,0.337064,0.328413,-6.70722,-3.67401,15.7304,4.54119,-16.7105,18.692,9.11175,14.6609,12.4005,4.74184,12.3831,12.6524
-50115.6,0.506536,0.565728,3,7,0,0.335141,0.335407,0.329452,-6.6208,-4.581,15.0259,4.84352,-16.7623,19.5744,9.2804,14.5353,12.3078,4.73053,11.8496,12.6433
-50117.2,0.962536,0.565728,3,7,0,0.33248,0.339081,0.328438,-6.3346,-4.35621,15.2198,4.78959,-16.35,17.8622,9.4805,14.5327,12.0464,4.73241,11.9079,12.5934
-50115,0.962765,0.565728,3,7,0,0.341635,0.331028,0.327337,-8.34071,-2.43082,16.3704,4.01282,-17.2609,19.6258,9.92406,14.819,13.3379,4.82959,12.0943,13.7997
-50110.7,1,0.565728,2,3,0,0.340184,0.33129,0.328526,-8.35213,-2.23805,14.9785,4.11149,-17.0261,17.8894,9.71083,14.1153,13.0541,4.83431,11.6554,13.8554
-50111.8,0.957434,0.565728,2,3,0,0.340295,0.332213,0.327491,-8.11525,-2.17151,14.5529,3.86584,-17.8538,17.1469,9.57296,14.6224,12.9861,4.85586,11.4333,13.4209
-50108.5,0.793407,0.565728,2,3,0,0.334885,0.336719,0.328397,-8.28977,-3.60402,15.2492,4.50856,-17.8547,17.4678,9.53623,14.3555,13.2252,4.4332,11.4697,13.3295
-50108.6,0.889484,0.565728,3,7,0,0.33608,0.334022,0.329898,-6.85033,-3.12506,14.9,4.23816,-15.8892,17.5317,9.32463,15.0123,12.6729,4.73751,12.6545,13.4376
-50108.7,0.949904,0.565728,3,7,0,0.337387,0.33646,0.326153,-8.21319,-3.62908,16.6284,4.28823,-16.1738,18.5734,9.32379,14.6374,13.4113,4.52714,12.5056,13.4723
-50106.9,0.969198,0.565728,3,7,0,0.331881,0.335502,0.332617,-7.19369,-3.5486,16.0233,4.74537,-16.5745,18.0794,9.34544,14.4602,12.5334,4.82343,11.7648,13.3534
-50108.1,0.831833,0.565728,3,7,0,0.3368,0.337977,0.325223,-7.91523,-3.51848,15.8578,4.09677,-16.428,17.8572,9.50879,14.814,12.6769,4.48536,12.6863,12.8482
-50107.3,0.862481,0.565728,3,7,0,0.339487,0.332119,0.328394,-6.91735,-3.62462,17.3587,4.61717,-16.009,18.3897,9.40188,14.6507,12.484,4.79229,12.2174,13.2428
-50106.8,0.990754,0.565728,3,7,0,0.337256,0.335467,0.327277,-7.21472,-3.50131,16.6149,4.80949,-16.2028,18.352,9.86066,14.8411,12.5976,4.6409,12.4374,13.7407
-50109.6,0.903831,0.565728,3,7,0,0.334024,0.337837,0.328138,-7.41833,-2.34614,15.1164,3.90265,-16.8379,18.933,9.33654,14.1858,12.9848,4.63033,11.7958,12.6379
-50109,0.953153,0.565728,3,7,0,0.336736,0.332155,0.331109,-7.3592,-3.43064,16.8741,4.73711,-15.9059,17.8731,9.19343,14.758,11.9878,4.43441,12.0674,13.9024
-50107.4,0.992971,0.565728,2,3,0,0.336069,0.333424,0.330507,-7.28004,-3.50513,16.1165,4.66128,-15.5276,18.484,9.12912,14.8293,12.0455,4.48888,12.2798,13.7928
-50107.3,0.884929,0.565728,3,7,0,0.335181,0.334018,0.330801,-7.38056,-3.06314,16.2571,4.47028,-16.0425,17.7348,8.91817,14.4386,12.3956,4.77399,11.8826,13.7276
-50106.6,0.997491,0.565728,3,7,0,0.332723,0.335849,0.331428,-7.60271,-3.11352,15.9249,4.74414,-16.7474,18.7677,9.54075,14.5385,12.5937,4.98332,12.0211,13.7871
-50110.5,0.7178,0.565728,3,7,0,0.331905,0.335658,0.332437,-7.18404,-3.16291,15.3262,4.86824,-15.9304,19.2065,9.55879,14.728,12.5296,4.8344,11.7911,13.5057
-50107.1,0.942838,0.565728,3,7,0,0.335305,0.338846,0.325849,-7.64038,-3.32796,16.792,4.54874,-16.7602,18.2883,9.40747,13.853,12.5909,4.6153,11.9406,13.2121
-50109.1,0.871331,0.565728,3,7,0,0.33742,0.33407,0.32851,-8.196,-2.58513,16.7665,4.83853,-16.6964,17.8044,9.75828,14.2736,12.8797,4.61642,11.7112,13.804
-50107.8,0.971121,0.565728,3,7,0,0.330853,0.339982,0.329165,-7.36156,-3.51747,15.1144,4.26598,-16.5842,18.2661,9.07062,14.712,12.4106,4.75173,12.3767,12.9779
-50106.1,1,0.565728,3,7,0,0.333512,0.340785,0.325703,-7.10394,-2.97925,16.4412,4.17851,-16.6271,19.3724,9.45548,14.9446,12.628,4.74673,12.0703,13.0784
-50108.3,0.814935,0.565728,3,7,0,0.338358,0.331413,0.33023,-8.28056,-3.91556,15.6224,4.8034,-15.9173,17.6057,9.40999,14.29,12.424,4.65423,12.1699,13.8821
